               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.041928,            0.054233,           0.0046609,             0.69634,             0.60197,             0.63155,             0.31418,            0.049195,            0.053875,           0.0096479,            0.007129,            0.007129,            0.007129
                  89,            0.041599,            0.058993,           0.0049791,             0.73533,              0.6525,             0.68899,             0.34108,            0.046878,            0.051265,             0.00733,            0.007096,            0.007096,            0.007096
                  90,            0.041997,            0.058894,           0.0049596,              0.7388,             0.59636,             0.67001,             0.32473,            0.047395,            0.052009,           0.0078631,            0.007063,            0.007063,            0.007063
                  91,            0.041132,            0.057059,           0.0044402,             0.71369,             0.67714,             0.69339,               0.349,            0.046119,            0.051141,           0.0076818,             0.00703,             0.00703,             0.00703
                  92,            0.041033,            0.058238,           0.0049522,             0.70281,             0.67633,             0.68057,             0.35018,            0.046081,             0.05211,           0.0078919,            0.006997,            0.006997,            0.006997
                  93,             0.04063,            0.053816,           0.0048354,             0.71561,             0.64426,             0.68372,             0.34302,            0.046344,            0.050353,           0.0078764,            0.006964,            0.006964,            0.006964
                  94,            0.041246,            0.059345,           0.0052012,             0.74891,             0.63853,             0.68552,             0.35396,            0.046318,            0.051307,           0.0079045,            0.006931,            0.006931,            0.006931
                  95,            0.041022,            0.056044,           0.0049193,             0.72517,             0.62901,             0.67593,             0.31694,             0.04837,            0.052527,           0.0094181,            0.006898,            0.006898,            0.006898
                  96,            0.041176,            0.054991,           0.0039652,             0.68223,             0.64654,             0.67704,             0.33496,            0.047597,            0.050957,           0.0086297,            0.006865,            0.006865,            0.006865
                  97,             0.04156,            0.057526,           0.0043811,             0.74466,             0.62071,             0.66644,             0.32524,            0.048107,            0.051113,           0.0083219,            0.006832,            0.006832,            0.006832
                  98,            0.040736,            0.055986,            0.004252,             0.76061,             0.63525,             0.68425,             0.32904,            0.047144,            0.052604,           0.0087691,            0.006799,            0.006799,            0.006799
                  99,            0.040279,            0.057614,           0.0043198,             0.74142,             0.61945,             0.68825,             0.35102,            0.046393,            0.051781,           0.0075917,            0.006766,            0.006766,            0.006766
                 100,            0.041498,            0.056326,           0.0047327,              0.7796,             0.64729,             0.69173,              0.3363,            0.046806,            0.050651,           0.0078927,            0.006733,            0.006733,            0.006733
                 101,            0.040701,            0.056115,           0.0039487,              0.7161,             0.66524,               0.698,             0.35132,            0.046007,            0.050906,            0.008419,              0.0067,              0.0067,              0.0067
                 102,            0.040399,            0.054405,           0.0038892,             0.78736,             0.60243,             0.67746,             0.33625,             0.04798,            0.051367,           0.0075708,            0.006667,            0.006667,            0.006667
                 103,            0.039829,            0.054202,           0.0037535,             0.71671,             0.61779,             0.66783,             0.32233,            0.047108,             0.05172,            0.010098,            0.006634,            0.006634,            0.006634
                 104,            0.040916,            0.054963,           0.0042677,             0.66079,             0.59604,             0.63778,             0.31007,            0.047711,            0.054043,            0.010122,            0.006601,            0.006601,            0.006601
                 105,            0.040836,            0.051618,           0.0044043,             0.78734,             0.62694,             0.70622,             0.35466,            0.046757,            0.051282,           0.0072877,            0.006568,            0.006568,            0.006568
                 106,            0.039845,            0.056505,           0.0041818,             0.73741,             0.65221,             0.69182,             0.34084,             0.04696,            0.050655,           0.0073232,            0.006535,            0.006535,            0.006535
                 107,              0.0401,            0.054649,           0.0040124,             0.79426,             0.62357,             0.70444,             0.35231,            0.046502,            0.050982,           0.0076022,            0.006502,            0.006502,            0.006502
                 108,             0.03982,            0.053215,           0.0042133,              0.7213,             0.65781,             0.68438,             0.34073,             0.04579,            0.050433,           0.0073327,            0.006469,            0.006469,            0.006469
                 109,            0.040006,            0.054052,           0.0043381,             0.74092,             0.60101,             0.66683,             0.33475,            0.047638,            0.051538,           0.0084947,            0.006436,            0.006436,            0.006436
                 110,             0.04148,            0.055851,           0.0038172,             0.73914,             0.60184,             0.67346,             0.33911,            0.047608,             0.05456,           0.0090311,            0.006403,            0.006403,            0.006403
                 111,            0.040236,             0.05419,           0.0045581,             0.70341,             0.62981,             0.64876,             0.32516,               0.047,            0.053095,            0.010631,             0.00637,             0.00637,             0.00637
                 112,            0.041141,             0.05797,           0.0046114,              0.7049,             0.65129,             0.66497,             0.32322,            0.048474,            0.053434,           0.0096004,            0.006337,            0.006337,            0.006337
                 113,            0.040066,            0.055249,           0.0040887,             0.72305,             0.58813,             0.64971,             0.30461,            0.048596,            0.053171,           0.0097333,            0.006304,            0.006304,            0.006304
                 114,             0.04021,            0.055082,           0.0046284,             0.76893,             0.62873,             0.68231,             0.32901,            0.046451,             0.05163,           0.0084839,            0.006271,            0.006271,            0.006271
                 115,            0.041021,            0.052782,           0.0044466,             0.79761,              0.6041,             0.68385,               0.339,            0.046636,            0.051356,           0.0087247,            0.006238,            0.006238,            0.006238
                 116,            0.039723,            0.054172,           0.0042604,             0.78199,              0.6225,             0.67626,             0.33681,             0.04714,            0.051644,           0.0080852,            0.006205,            0.006205,            0.006205
                 117,            0.039399,            0.058329,           0.0040285,             0.72706,             0.64917,              0.6796,             0.34502,            0.046536,            0.051924,           0.0079421,            0.006172,            0.006172,            0.006172
                 118,            0.039304,            0.051799,           0.0039559,             0.70992,              0.6666,             0.68272,             0.33939,            0.046198,            0.051725,           0.0080695,            0.006139,            0.006139,            0.006139
                 119,            0.039013,            0.052153,           0.0035467,             0.81236,             0.63566,             0.69513,             0.33396,            0.046237,               0.051,           0.0073771,            0.006106,            0.006106,            0.006106
                 120,            0.039217,            0.052832,            0.003711,             0.75619,             0.64292,             0.68013,             0.33163,            0.046675,            0.052191,           0.0083737,            0.006073,            0.006073,            0.006073
                 121,            0.038157,            0.052091,           0.0034816,             0.70681,             0.65353,             0.68103,             0.34435,            0.046874,            0.053345,           0.0073018,             0.00604,             0.00604,             0.00604
                 122,            0.038544,            0.052885,           0.0032748,             0.78176,             0.62412,             0.70479,             0.35691,            0.046005,            0.050433,           0.0081639,            0.006007,            0.006007,            0.006007
                 123,            0.038123,            0.052197,           0.0032044,             0.76103,             0.63494,             0.69625,             0.33129,            0.047521,            0.052142,           0.0072765,            0.005974,            0.005974,            0.005974
                 124,            0.037936,            0.051936,           0.0034875,             0.73038,             0.64455,             0.69558,             0.34564,            0.046413,            0.051737,           0.0071197,            0.005941,            0.005941,            0.005941
