               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,            0.015188,           0.0075207,           0.0058684,             0.86249,             0.87754,             0.92938,             0.77712,            0.014956,           0.0044471,            0.024191,            0.000892,            0.000892,            0.000892
                 140,            0.014962,           0.0073317,           0.0064891,             0.87292,             0.87806,             0.93243,             0.78126,            0.014934,           0.0043989,            0.024343,            0.000826,            0.000826,            0.000826
                 141,            0.014765,           0.0071889,           0.0062245,             0.87349,             0.89239,             0.93352,             0.78316,            0.014827,            0.004372,            0.025555,             0.00076,             0.00076,             0.00076
                 142,            0.014714,           0.0071838,           0.0056492,              0.8825,              0.8808,              0.9332,             0.78413,            0.014487,           0.0043755,            0.024951,            0.000694,            0.000694,            0.000694
                 143,            0.014357,           0.0069935,           0.0054364,             0.87843,             0.87911,             0.93223,             0.78214,            0.014491,           0.0043486,            0.026041,            0.000628,            0.000628,            0.000628
                 144,            0.014261,            0.007181,           0.0056275,             0.86856,             0.87971,              0.9315,             0.78137,            0.014613,           0.0043845,            0.026156,            0.000562,            0.000562,            0.000562
                 145,            0.014185,            0.007207,            0.005712,             0.88711,             0.85835,             0.92959,             0.77834,            0.014506,           0.0044208,            0.027545,            0.000496,            0.000496,            0.000496
                 146,            0.014309,           0.0070621,           0.0058861,             0.88021,             0.86331,             0.92925,             0.77865,            0.014433,           0.0043991,             0.02741,             0.00043,             0.00043,             0.00043
                 147,            0.014064,           0.0070452,           0.0051575,             0.86468,             0.88269,             0.92796,              0.7782,            0.014396,           0.0043853,            0.028115,            0.000364,            0.000364,            0.000364
                 148,            0.013708,           0.0072366,           0.0052704,              0.8672,             0.87862,             0.92934,             0.77967,            0.014449,           0.0043807,            0.028206,            0.000298,            0.000298,            0.000298
                 149,            0.013493,           0.0071161,           0.0049678,             0.87258,             0.87465,               0.931,             0.78223,            0.014439,            0.004361,            0.028266,            0.000232,            0.000232,            0.000232
